Date,Region,Category,Product,Quantity,Unit_Price,Discount_Percent,Sales_Amount,Profit,Customer_Age,Customer_Rating,Payment_Method,Channel
2024-11-28,South,Electronics,Tablet,9,581.26,0,8501.83,3210.19,43,5.0,Cash,Online
2024-11-28,Central,Toys,Board Game,4,48.82,10,285.64,71.92,26,5.0,Cash,Online
2024-11-29,Central,Furniture,Shelf,4,245.39,0,1599.12,478.41,39,4.7,Bank Transfer,In-Store
2024-11-29,South,Furniture,Chair,6,338.76,10,2980.17,823.4,32,3.0,Cash,In-Store
2024-11-29,South,Toys,Puzzle,4,37.74,5,233.61,83.23,21,2.9,Credit Card,Online
2024-11-30,West,Furniture,Chair,6,323.94,5,3015.28,1032.4,47,3.1,Bank Transfer,Online
2024-11-30,Central,Electronics,Smartphone,7,422.85,10,4350.25,1731.74,34,3.3,Credit Card,Online
2024-12-01,East,Electronics,Tablet,8,438.5,0,5741.69,1222.91,49,3.0,Credit Card,Online
2024-12-01,South,Clothing,T-Shirt,8,75.7,5,941.6,200.9,50,3.5,Cash,In-Store
2024-12-01,South,Toys,Doll,7,36.13,5,393.29,96.58,55,4.6,Bank Transfer,In-Store
2024-12-02,West,Food,Dairy,4,30.93,5,192.78,41.66,31,4.6,E-Wallet,In-Store
2024-12-02,North,Food,Dairy,8,20.38,25,200.6,56.9,25,4.5,E-Wallet,In-Store
2024-12-02,East,Clothing,T-Shirt,4,50.73,0,332.85,130.26,53,3.8,E-Wallet,In-Store
2024-12-03,South,Clothing,Shoes,6,73.64,10,653.74,169.94,39,4.0,E-Wallet,In-Store
2024-12-03,West,Furniture,Chair,6,334.58,5,3135.29,1155.92,55,4.2,E-Wallet,In-Store
2024-12-03,North,Clothing,Jacket,2,70.42,5,219.95,74.76,22,3.7,Credit Card,In-Store
2024-12-04,East,Clothing,T-Shirt,2,54.28,15,152.03,57.99,46,4.9,Credit Card,In-Store
2024-12-04,East,Food,Bakery,5,26.71,0,220.05,75.72,38,2.9,Credit Card,In-Store
2024-12-05,East,Furniture,Sofa,5,350.58,15,2459.67,689.13,37,3.6,E-Wallet,Online
2024-12-05,North,Clothing,Jeans,5,66.82,0,551.53,232.94,33,3.3,E-Wallet,In-Store
2024-12-05,East,Clothing,Jacket,4,62.15,5,389.88,165.19,23,4.5,Cash,In-Store
2024-12-06,East,Furniture,Table,10,383.97,10,5715.98,1595.09,46,3.1,Credit Card,Online
2024-12-06,East,Toys,Puzzle,3,45.52,0,225.9,57.63,32,3.3,Credit Card,In-Store
2024-12-06,East,Furniture,Chair,12,376.16,15,6346.43,1980.93,40,4.4,E-Wallet,Online
2024-12-07,West,Food,Bakery,5,29.12,0,241.31,97.63,63,3.2,Credit Card,In-Store
2024-12-07,West,Toys,Action Figure,7,46.71,15,460.57,157.66,31,4.9,E-Wallet,In-Store
2024-12-07,South,Electronics,Laptop,4,378.0,5,2380.46,620.0,34,4.8,Credit Card,Online
2024-12-08,West,Furniture,Table,5,293.92,10,2195.93,611.71,35,3.7,E-Wallet,In-Store
2024-12-08,East,Food,Snacks,4,30.73,20,163.26,68.98,32,4.3,E-Wallet,In-Store
2024-12-09,North,Toys,Board Game,3,36.65,5,173.74,36.09,33,5.0,E-Wallet,In-Store
2024-12-09,North,Furniture,Chair,6,257.33,0,2567.91,1012.17,47,4.7,Cash,Online
2024-12-09,South,Clothing,Shoes,3,57.78,20,230.65,91.09,55,4.6,E-Wallet,Online
2024-12-10,West,Furniture,Sofa,6,273.07,0,2729.62,914.52,39,5.0,Cash,Online
2024-12-10,West,Electronics,Tablet,8,568.19,10,6815.69,2509.46,47,3.3,Bank Transfer,Online
2024-12-10,West,Furniture,Sofa,8,370.19,20,3947.25,805.25,35,5.0,Cash,Online
2024-12-11,East,Toys,Action Figure,6,41.99,10,378.42,163.05,35,4.4,Credit Card,In-Store
2024-12-11,South,Toys,Doll,4,33.23,0,221.79,82.81,32,5.0,E-Wallet,In-Store
2024-12-12,North,Furniture,Chair,8,347.18,0,4642.19,1644.82,28,3.6,Cash,Online
2024-12-12,South,Toys,Action Figure,7,44.47,0,520.26,169.94,54,5.0,E-Wallet,Online
2024-12-12,South,Clothing,T-Shirt,6,77.12,5,734.68,327.59,31,2.7,Credit Card,In-Store
2024-12-13,North,Furniture,Sofa,6,323.84,0,3252.43,1396.62,45,3.7,Credit Card,Online
2024-12-13,North,Clothing,Jacket,7,58.09,15,578.57,223.07,27,4.4,Bank Transfer,In-Store
2024-12-13,East,Clothing,T-Shirt,5,63.57,5,505.44,157.45,38,4.6,Bank Transfer,In-Store
2024-12-14,West,Food,Snacks,6,32.24,20,259.41,66.94,37,2.5,Cash,In-Store
2024-12-14,Central,Furniture,Table,4,344.45,15,1963.15,546.49,27,3.2,Credit Card,Online
2024-12-14,Central,Toys,Puzzle,5,45.44,20,304.67,93.91,33,3.3,Credit Card,Online
2024-12-15,East,Clothing,Shoes,6,55.22,0,556.14,195.03,24,3.3,Credit Card,Online
2024-12-15,South,Food,Bakery,4,29.3,10,177.02,41.13,38,3.5,Cash,Online
2024-12-16,East,Furniture,Chair,7,352.54,0,4147.64,1389.7,18,4.1,Credit Card,In-Store
2024-12-16,West,Furniture,Shelf,5,287.59,0,2416.81,906.76,37,5.0,E-Wallet,Online
2024-12-16,North,Electronics,Laptop,5,468.84,10,3545.9,1037.77,46,3.8,Credit Card,Online
2024-12-17,South,Electronics,Smartphone,4,426.29,15,2438.96,675.52,37,5.0,E-Wallet,In-Store
2024-12-17,West,Clothing,Shoes,2,55.76,0,187.67,65.75,28,4.1,E-Wallet,Online
2024-12-17,South,Electronics,Tablet,9,365.83,0,5540.42,2454.21,29,3.8,E-Wallet,Online
2024-12-18,East,Clothing,T-Shirt,5,56.56,0,476.41,203.17,53,4.8,Cash,In-Store
2024-12-18,East,Toys,Doll,5,43.08,15,308.45,73.6,40,4.0,E-Wallet,Online
2024-12-18,North,Clothing,Jacket,8,48.05,20,518.06,225.8,48,3.6,E-Wallet,Online
2024-12-19,South,Electronics,Smartphone,5,423.72,0,3573.14,1079.07,50,5.0,E-Wallet,Online
2024-12-19,South,Toys,Action Figure,5,49.63,5,397.57,160.65,32,4.1,Credit Card,In-Store
2024-12-20,North,Electronics,Tablet,10,493.57,20,6666.19,2618.27,24,5.0,Credit Card,Online
2024-12-20,North,Clothing,Shoes,10,66.24,0,1118.23,426.79,46,3.7,E-Wallet,Online
2024-12-20,West,Food,Dairy,10,25.04,10,380.5,167.58,26,3.0,Cash,Online
2024-12-21,South,Furniture,Sofa,4,341.47,0,2308.14,936.39,30,3.4,Bank Transfer,Online
2024-12-21,East,Electronics,Tablet,7,402.73,5,4525.74,1300.59,39,3.5,Cash,Online
2024-12-21,South,Clothing,Shoes,9,72.56,5,1048.4,341.07,34,4.0,Credit Card,In-Store
2024-12-22,Central,Toys,Board Game,6,34.33,15,296.16,74.24,18,3.6,Cash,In-Store
2024-12-22,South,Electronics,Laptop,8,507.6,0,6868.18,2985.53,21,3.0,Cash,In-Store
2024-12-22,South,Electronics,Headphones,10,436.76,0,7387.06,1682.59,51,3.7,Cash,Online
2024-12-23,Central,Furniture,Chair,3,352.13,0,1788.14,359.24,36,4.1,E-Wallet,Online
2024-12-23,West,Clothing,Jeans,8,64.49,10,786.01,350.61,47,4.4,E-Wallet,In-Store
2024-12-24,North,Food,Beverages,8,25.65,20,278.13,57.88,27,4.2,Credit Card,In-Store
2024-12-24,West,Toys,Board Game,3,35.39,15,152.86,59.77,23,5.0,E-Wallet,In-Store
2024-12-24,East,Clothing,T-Shirt,6,67.1,0,682.03,188.83,47,4.0,Cash,Online
2024-12-25,East,Toys,Board Game,11,51.5,20,768.15,289.5,54,2.5,Cash,Online
2024-12-25,North,Electronics,Headphones,6,545.76,0,5550.68,1773.7,26,4.2,E-Wallet,In-Store
2024-12-25,North,Furniture,Chair,8,249.0,5,3207.8,1034.18,51,4.0,Cash,In-Store
2024-12-26,West,Furniture,Sofa,4,296.43,15,1709.47,614.94,25,4.8,Cash,In-Store
2024-12-26,East,Food,Beverages,4,31.57,0,214.18,57.96,18,3.1,E-Wallet,In-Store
2024-12-26,South,Furniture,Shelf,6,315.46,0,3210.29,963.38,45,4.8,E-Wallet,In-Store
2024-12-27,West,Electronics,Tablet,5,508.98,0,4318.67,1394.63,25,4.2,Credit Card,In-Store
2024-12-27,West,Food,Dairy,6,31.41,10,287.81,58.8,22,4.2,Cash,Online
2024-12-28,North,Clothing,T-Shirt,7,74.21,5,837.9,180.15,22,4.9,Cash,In-Store
2024-12-28,East,Furniture,Chair,6,315.27,5,3051.02,644.2,33,5.0,Credit Card,Online
2024-12-28,North,Food,Beverages,5,25.47,15,183.79,42.21,18,5.0,E-Wallet,Online
2024-12-29,West,Electronics,Laptop,5,436.43,15,3150.34,1216.7,45,2.2,Credit Card,In-Store
2024-12-29,West,Toys,Puzzle,8,46.38,15,535.67,194.18,44,3.0,Credit Card,In-Store
2024-12-29,Central,Toys,Action Figure,4,37.74,5,243.58,95.54,44,3.6,Cash,In-Store
2024-12-30,North,Electronics,Headphones,5,416.22,0,3535.82,719.38,53,3.0,Credit Card,Online
2024-12-30,North,Electronics,Tablet,7,440.16,0,5234.77,2155.86,50,3.4,E-Wallet,Online
2024-12-31,South,Toys,Action Figure,4,35.54,10,217.46,77.93,26,4.1,Cash,In-Store
